Company Name,Deskripsi,Address,Telephone Number,Location
15080. PT Muncar Perkasa,,Jl P Jayakarta 19-K Jakarta,( 021 ) 6394359,Angkutan barang
15081. PT Multitrans Lintas International,,Jl Letjen Suprapto 121 Kompl Cempaka Indah Bl A/6-7 Jakarta,( 021 ) 4225969,Angkutan barang
15082. Multitrans Group,,Jl Letjen Suprapto 121 Kompl Cempaka Indah Bl A/6-7 Jakarta,( 021 ) 4225969,Angkutan barang
15083. PT Multitek,,Jl Gedong Panjang 18 Jakarta,( 021 ) 6902907,Angkutan barang
15084. PT Multisarana Bahteramandiri,,Jl Laks L RE Martadinata 1 Grand Ancol Center Bl A-1/1 Jakarta,( 021 ) 6919472,Angkutan barang
15085. PT Multisarana Aditransjaya,,Jl Letjen Suprapto 121 Kompl Cempaka Indah Bl A/6-7 Jakarta,( 021 ) 4225969,Angkutan barang
15086. CV Multico Express Worldwide,,Jl Raya Siliwangi Kompl Pd Benda Indah Bl L-1/4 Jakarta,( 021 ) 7496870,Angkutan barang
15087. PT Multi Wasoe Persada,,Jl Letjen Haryono MT Kav 17 Wisma Pede Lt 1 Jakarta,( 021 ) 8300514,Angkutan barang
15088. PT Multi Terminal Indonesia,,Jl Pulau Payung Pelabuhan Tanjung Priok 1 Jakarta,( 021 ) 43906287,Angkutan barang
15089. PT Multi Rizki Abadi,,Jl P Jayakarta 80-D Jakarta,( 021 ) 6249583,Angkutan barang
15090. PT Multi Logandis,,Jl Danau Sunter Utr Rukan Nirwana Sunter Asri Bl F-21/24 Jakarta,( 021 ) 65306879,Angkutan barang
15091. PT Multi Kreasi Persada,,Jl Tmn Cakra I Kompl Wisma Cakra I Bl K/6 Jakarta,( 021 ) 7532274,Angkutan barang
15092. PT Multi Gold Sindotama,,Jl Johar Baru V 23 Jakarta,( 021 ) 4214980,Angkutan barang
15093. PT Multi Express,,Jl S Wiryopranoto 11-F RT 001/03 Jakarta,( 021 ) 6241214,Angkutan barang
15094. PT Multi Daratan Lestari,,Jl Joglo Raya 18 Jakarta,( 021 ) 5860185,Angkutan barang
15095. PT Multi Angkutan Express,,Jl Mampang Prapatan XV 23 Jakarta,( 021 ) 7940580,Angkutan barang
15096. PT Mukti Jaya Transindo,,Jl Pulo Asem Tmr Raya 30 RT 015/02 Jakarta,( 021 ) 4718886,Angkutan barang
15097. PT Muheko Bintang Exports,,Jl Swasembada Brt XI 47 RT 010/13 Jakarta,( 021 ) 43901343,Angkutan barang
15098. PT Muesakarya Utama,,Jl Salemba Tgh III 1-B Jakarta,( 021 ) 3921735,Angkutan barang
15099. PT Muara Jaya Indah,,Jl Enggano Raya 9 K Jakarta,( 021 ) 43920274,Angkutan barang
15100. PT Morrison Expressindo,,Bandara Internasional Soekarno Hatta Ged JPT 1 BUISH Cargo Area B Jakarta,( 021 ) 55913611,Angkutan barang
15101. PT Morison Expresindo,,Jl Cireundeu Raya 3 Jakarta,( 021 ) 7443866,Angkutan barang
15102. PT Mondo Jaya Express,,Jl Kb Kacang Raya 26 Jakarta,( 021 ) 3903828,Angkutan barang
15103. PT Monas Sentosa Utama,,Kompl Krekot Jaya Molek Bl G/6 Jakarta,( 021 ) 3863033,Angkutan barang
15104. PT Monang Sianipar Abadi,,Jl Minangkabau Ruko 6 E Jakarta,( 021 ) 8305658,Angkutan barang
15105. PT Moha Atlantic Line,,Kompl Cempaka Putih Permai Bl C/23 Jakarta,( 021 ) 42877940,Angkutan barang
15106. PT Modern Expedisi Nusantara,,Jl Raya Bekasi Km 26 Jakarta,( 021 ) 46820943,Angkutan barang
15107. MKL Indofero Abadi,,Jl Lodan Raya Kompl Lodan Center Bl G/10 Jakarta,( 021 ) 6919654,Angkutan barang
15108. Mitsubishi Chemical Logistics Corporation,,Jl HR Rasuna Said Kav 62 Ged Setiabudi Atrium Suite 702 Lt 7 Jakarta,( 021 ) 5210585,Angkutan barang
15109. PT Mitra Wibowo,,Jl P Jayakarta Bl C-27/117 Jakarta,( 021 ) 6007383,Angkutan barang
15110. PT Mitra Transindo Perkasa,,Perk Cempaka Putih Permai Bl D/3 RT 012/05 Lt 1 Jakarta,( 021 ) 4203844,Angkutan barang
15111. PT Mitra Swakarsa Sejahtera Lestari,,Jl Kebantenan Raya 8 RT 002/03 Jakarta,( 021 ) 4411442,Angkutan barang
15112. PT Mitra Sinar Kedumas,,Jl Letjen Suprapto Rukan Graha Cempaka Mas Bl C/12 Lt 2 Jakarta,( 021 ) 4216276,Angkutan barang
15113. PT Mitra Setia Transsindo,,Jl Howitzer Raya 8-A RT 017/03 Jakarta,( 021 ) 42885924,Angkutan barang
15114. CV Mitra Sejati,,Kompl Duta Harapan Indah Bl H/5-6 Jakarta,( 021 ) 6605634,Angkutan barang
15115. PT Mitra Sarana Transindo,,Jl Bisma XVIII Kompl Taman Sunter Agung Bl C-13/13-A Jakarta,( 021 ) 6510555,Angkutan barang
15116. PT Mitra Samudra Jaya,,Jl Lodan Center Bl L/17 Jakarta,( 021 ) 6916982,Angkutan barang
15117. PT Mitra,,Jl Pluit Raya 5 A/12 A Jakarta,( 021 ) 6628931,Angkutan barang
15118. PT Mitra Pratama,,Kompl Taman Permata Indah II Bl N-2/56 Jakarta,( 021 ) 6615264,Angkutan barang
15119. CV Mitra Prajasa,,Jl Petojo Utr VII 18 Jakarta,( 021 ) 3809416,Angkutan barang
15120. PT Mitra Persada Sejahtera,,Jl Cipinang Besar Slt 37 RT 007/06 Jakarta,( 021 ) 8190978,Angkutan barang
15121. PT Mitra Mas Kilimanjaro,,Jl Panaitan Perkantoran I 108 Jakarta,( 021 ) 43903245,Angkutan barang
15122. PT Mitra Kusuma Langgeng,,Jl Gn Indah VI B/6 RT 001/03 Jakarta,( 021 ) 7423859,Angkutan barang
15123. PT Mitra Kencana,,Jl Halimun 2-D Jakarta,( 021 ) 8352002,Angkutan barang
15124. PT Mitra Jaya Abadi,,Jl Rawa Melati Kompl Pergudangan Bl B/A-8 Jakarta,( 021 ) 5560320,Angkutan barang
15125. PT Mitra Dunia Cargo,,Jl Jend A Yani 2 Jakarta,( 021 ) 4711125,Angkutan barang
15126. PT Mitra Dharma Niaga,,Jl Cempaka Baru VIII 45-A Jakarta,( 021 ) 42882578,Angkutan barang
15127. PT Mitra Citra Logistik,,Jl Janur Asri IX Bl QK-18/10 Jakarta,( 021 ) 45854475,Angkutan barang
15128. PT Mitra Caraka Pratama,,Jl Kom L Yos Sudarso I Perk Yos Sudarso Megah Bl B/10 Jakarta,( 021 ) 43901961,Angkutan barang
15129. PT Mitra Binaguna Citra,,Jl Wolter Monginsidi 51 Graha Balindo Jakarta,( 021 ) 72795555,Angkutan barang
15130. PT Mitra Atlantik Transindo,,Jl Suryopranoto 1-9 Delta Bldg Bl A/16 Jakarta,( 021 ) 34834638,Angkutan barang
15131. PT Mitra Atlantic Nusantara,,Ruko Puri Indah Bl T-1/47 Jakarta,( 021 ) 58302572,Angkutan barang
15132. PT Mitra Anugrah Express,,Jl Gn Sahari Raya Bl 16-18/73 C Jakarta,( 021 ) 4269311,Angkutan barang
15133. PT Mirasindo Abadi Cargo,,Jl Krekot Jaya Bl K/5 Lt 3 Jakarta,( 021 ) 3456113,Angkutan barang
15134. PT Miracleprima Container Lines Indonesia,,Jl KH Hasyim Ashari 125 Pus Niaga Roxy Mas Bl D-1/19 Jakarta,( 021 ) 6322221,Angkutan barang
15135. PT Mira Setia Makmur,,Jl Mangga Besar Raya 177-G Jakarta,( 021 ) 6591433,Angkutan barang
15136. PT Milta Lintas Samudra,,Jl HR Rasuna Said Kav C-17 Menara Gracia Lt 7 Jakarta,( 021 ) 2524790,Angkutan barang
15137. PT Milenia Armada Ekspres,,Jl Mangga Dua Raya Ruko Bahan Bangunan & Interior Mangga Dua Bl F Jakarta,( 021 ) 6124123,Angkutan barang
15138. PT Mikro Moda Transindo,,Jl Buaran Raya 10 RT 006/13 Jakarta,( 021 ) 8614100,Angkutan barang
15139. PT Miduk Simarata,,Jl Otto Iskandardinata III 3 B RT 001/05 Jakarta,( 021 ) 8583436,Angkutan barang
15140. PT Mi-Trans Logistic,,Jl Boulevard Brt Raya 1 Ged Gading Marina Lt 5 Jakarta,( 021 ) 45845366,Angkutan barang
15141. Metro Parcel Service,,Jl Ciputat Raya 9 Jakarta,( 021 ) 7652670,Angkutan barang
15142. PT Merpati Alam Semesta,,Jl Tanah Kusir II 1-A RT 003/11 Jakarta,( 021 ) 7225056,Angkutan barang
15143. PT Mercu Sarana Baruna,,Jl Tebet Brt Dalam Raya 17 Jakarta,( 021 ) 8293711,Angkutan barang
15144. PT Mercanindo Citra,,Jl KH Mas Mansyur Kav 126 Menara Batavia Lt 17 Jakarta,( 021 ) 5745124,Angkutan barang
15145. PT Merapi Anugrahtrans Sejahtera,,Jl Kb Sirih 71 Ged Sucaco Lt 2 Jakarta,( 021 ) 4264179,Angkutan barang
15146. PT Merapi Abadi Lestari,,Jl Dukuh Brt 10-A RT 007/017 Jakarta,( 021 ) 4304956,Angkutan barang
15147. PT Mentari Trans Kencana,,Jl KH Hasyim Ashari 125 Pus Niaga Roxy Mas Bl D-1/19 Jakarta,( 021 ) 6322221,Angkutan barang
15148. PT Mentari Freight Services,,Jl Arteri Kedoya 1-NO Jakarta,( 021 ) 58304717,Angkutan barang
15149. PT Menara Citra Mandiri,,Jl Jampea 123-C Jakarta,( 021 ) 4306255,Angkutan barang
15150. PT Mekar Cargo,,Jl Laks L RE Martadinata VIII Bl B/1-4 Jakarta,( 021 ) 6908813,Angkutan barang
15151. Megatrans,,Jl Daan Mogot Km 14/22-24 Jakarta,( 021 ) 6196501,Angkutan barang
15152. PT Megatop Kencana,,Kompl Grogol Permai Bl A/3 Jakarta,( 021 ) 5665859,Angkutan barang
15153. PT Megarama Lestarindo,,Jl Laks L RE Martadinata VIII Bl B/1-4 Jakarta,( 021 ) 6908813,Angkutan barang
15154. PT Meganusa Total Cargo,,Jl Husein Sastranegara Ruko Taman Mahkota Bl A-2/21 A Jakarta,( 021 ) 5418844,Angkutan barang
15155. PT Megalumel Internasional,,Jl Gorontalo IV 30 RT 015/01 Jakarta,( 021 ) 43906606,Angkutan barang
15156. PT Megalautan Erapersada,,Jl Gadang 37 Jakarta,( 021 ) 43901505,Angkutan barang
15157. PT Megah Jaya Nusantara,,Jl Kapuk Muara VII Kompl Duta Harapan Indah Bl P/36-37 Jakarta,( 021 ) 6614969,Angkutan barang
15158. PT Megah Antarnusa,,Jl Manggis Bl D/1-F Jakarta,( 021 ) 6258723,Angkutan barang
15159. PT Mega Transtama,,Jl Danau Sunter Utr Bl J-12/71 Jakarta,( 021 ) 6512957,Angkutan barang
15160. PT Mega Transindo,,Jl Danau Sunter Utr Bl J-12/39 Jakarta,( 021 ) 6507853,Angkutan barang
15161. PT Mega Tirta Semesta,,Jl Kemukus 1 Jakarta,( 021 ) 6910755,Angkutan barang
15162. PT Mega Segera,,Jl Pinisi Gudang 9-S Jakarta,( 021 ) 6918845,Angkutan barang
15163. PT Mega Sakti Transindo,,Jl Pekojan Raya VI 51 A Jakarta,( 021 ) 6930861,Angkutan barang
15164. PT Mega Multi Artha Sentosa Kargo,,Jl KH Samanhudi 15-A Jakarta,( 021 ) 34831647,Angkutan barang
15165. PT Mega Menara Kokoh,,Jl Plumpung Raya 38 Jakarta,( 021 ) 43905154,Angkutan barang
15166. PT Mega Makmur Utama,,Jl Raya Cilincing 26 RT 014/01 Jakarta,( 021 ) 44832280,Angkutan barang
15167. PT Mega Cargo,,Jl Percetakan Negara 23 Jakarta,( 021 ) 42887923,Angkutan barang
15168. Mega Buana Express,,Jl Griya Agung 51 Bl N-3/29 Jakarta,( 021 ) 6404189,Angkutan barang
15169. PT Mediatama Protransperindo,,Jl Palbatu II 16 RT 13/04 Jakarta,( 021 ) 8319415,Angkutan barang
15170. MBX Expedisi,,Jl Tmn Kb Jeruk Kompl Taman Kebun Jeruk Intercon Bl B-1/45 Jakarta,( 021 ) 5490125,Angkutan barang
15171. PT Mayaguna Megamas,,Jl Kom L Yos Sudarso 11-B Jakarta,( 021 ) 43901888,Angkutan barang
15172. PT Maxtran Nusa Indah,,Jl Kom L Yos Sudarso Ruko Mitra Sunter Bl D/5 Jakarta,( 021 ) 65834727,Angkutan barang
15173. Maxine Everfast Cargo,,Jl Raya Setu 63 Jakarta,( 021 ) 8444140,Angkutan barang
15174. PT Maxindo Agency,,Jl Jend A Yani 2 Perk Pulomas Satu Ruang 6 Lt 3 Jakarta,( 021 ) 4759881,Angkutan barang
15175. PT Maxi Logistic,,Jl Mardani Raya 9 Jakarta,( 021 ) 42883555,Angkutan barang
15176. PT Maula Trading,,Jl Letjen TB Simatupang 1 Ged Aneka Tambang Lt 1 Jakarta,( 021 ) 7801811,Angkutan barang
15177. PT Mats Express,,Jl Kb Sirih 71 Ged Sucaco Lt 2 Jakarta,( 021 ) 39839900,Angkutan barang
15178. PT Matra Transport,,Jl Enggano Raya Ruko Enggano Megah Bl M/5 Jakarta,( 021 ) 4351645,Angkutan barang
15179. PT Master Express,,Jl Gading Kirana Tmr VIII Kompl Kelapa Gading Kirana Bl H-8/2 Jakarta,( 021 ) 4527893,Angkutan barang
15180. PT Masindo Gema Buana,,Jl Banda 7-A Jakarta,( 021 ) 43913805,Angkutan barang
15181. PT Masdaco Multi Express,,Jl Pangkalan Jati 50-A RT 005/13 Jakarta,( 021 ) 8618914,Angkutan barang
15182. PT Maruto Express Intl,,Jl RS Fatmawati Raya Golden Plaza Bl G/1 Jakarta,( 021 ) 75909186,Angkutan barang
15183. PT Mars Intl Buana Bhakti,,Kompl Prima Lingkar Asri Bl B-3/17 Jakarta,( 021 ) 8650172,Angkutan barang
15184. PT Marmen Jaya Sentosa,,Jl Cakung Cilincing Raya 1 A Jakarta,( 021 ) 4409036,Angkutan barang
15185. PT Marlin Cargo Asia,,Jl Jembatan Dua Raya Apartemen Robinson Lt 2 Jakarta,( 021 ) 6629707,Angkutan barang
15186. PT Margono,,Jl Daan Mogot Km 13 Jakarta,( 021 ) 5459792,Angkutan barang
15187. PT Mardika Cahaya Cargo,,Kompl Prima Sunter Bl B/7 Jakarta,( 021 ) 65835227,Angkutan barang
15188. PT Mardi Anugrah Brother Ekspress,,Jl Hanibar 3-E Ged Gosindo Jakarta,( 021 ) 5630505,Angkutan barang
15189. Maranum Putra Windu PT EMKL,,Jl Percetakan Negara IX 4 Jakarta,( 021 ) 4254944,Angkutan barang
15190. PT Marabunta,,Jl Tipar Cakung 25 Jakarta,( 021 ) 4600982,Angkutan barang
15191. PT Mantawi Abadi Sejahtera,,Jl Raya Bekasi Tmr Km 18/28 Jakarta,( 021 ) 4609479,Angkutan barang
15192. CV Mansu Citra Perkasa,,Jl H Naman 10 RT 011/03 Jakarta,( 021 ) 8640758,Angkutan barang
15193. PT Mandiri Transportindo Utama,,Jl Pramuka Sari I 7-D RT 006/09 Jakarta,( 021 ) 42875345,Angkutan barang
15194. PT Mandiri Anugrah Bersama,,Jl Panaitan Perk BPP Unit 1/104-105 Lt 1 Jakarta,( 021 ) 43938385,Angkutan barang
15195. PT Mandiri Anugerah,,Jl Panaitan 310 Pus Perkantoran I Lt 1 Jakarta,( 021 ) 43938385,Angkutan barang
15196. PT Mandala Kriya Wisesa,,Jl Kelapa Mas 16 Jakarta,( 021 ) 8570904,Angkutan barang
15197. PT Mampang Empat Delapan,,Jl Kp Bandan Raya 1 Gudang Perumka Jakarta,( 021 ) 6929119,Angkutan barang
15198. PT Malaka Express Line,,Jl Prof Dr Latumeten Perk Grogol Permai Bl G/9 Jakarta,( 021 ) 5649039,Angkutan barang
15199. PT Makmur Jaya,,Bandengan Slt 82 DF Ruko Robinson Jakarta,( 021 ) 6610921,Angkutan barang
15200. PT Majukarsa Perdana Lestari,,Jl Jayusman 18-A Jakarta,( 021 ) 6930671,Angkutan barang
15201. PT Majukarsa Jaya Prima,,Jl Mangga Dua Raya Bl A/2 Jakarta,( 021 ) 6598527,Angkutan barang
15202. PT Maju Makmur Sempurna,,Jl Agung Tmr VIII Bl O-3/20-21 Jakarta,( 021 ) 65836379,Angkutan barang
15203. PT Maju Kembang,,Jl Krekot Jaya Bl C-2/4-A Jakarta,( 021 ) 3812020,Angkutan barang
15204. PT Maju Karya Bersama,,Jl Jend A Yani 1 Jakarta,( 021 ) 8563856,Angkutan barang
15205. PT Maju Karsa Jaya Prima,,Jl Mangga Dua Raya Ruko Mangga Dua Bl A/2 RT 009/04 Jakarta,( 021 ) 6598586,Angkutan barang
15206. UD Maju Jaya,,Jl Jelambar Ilir 10 RT 4 Jakarta,( 021 ) 5649670,Angkutan barang
15207. PT Maju Bersama,,Kompl Duta Harapan Indah Bl K/35 Jakarta,( 021 ) 6630608,Angkutan barang
15208. PT Mahligai Corp,,Jl Ende 27 Jakarta,( 021 ) 43904577,Angkutan barang
15209. PT Mahkota Perjaguna,,Jl MH Thamrin Kav 9 Surya Bldg Kav 9 Lt 15 Jakarta,( 021 ) 39835760,Angkutan barang
15210. PT Mahendra Wahyutama,,Jl Wijaya II Wijaya Graha Puri Bl H/6 Lt 3 Jakarta,( 021 ) 7258837,Angkutan barang
15211. PT Maharupa Anugrah Semesta,,Kompl Taman Surya I Bl DD/12 Jakarta,( 021 ) 5689224,Angkutan barang
15212. PT Mahardi Saranatama,,Jl Kb Bawang VI 45 Jakarta,( 021 ) 4353680,Angkutan barang
15213. Magari Global Express,,Jl Tegal Parang Utr III 37-A RT 019/04 Jakarta,( 021 ) 79193238,Angkutan barang
15214. PT Macoline Indonesia,,Jl Gn Sahari XI 291 Ged Pacific/Room 106-107 1st Fl Jakarta,( 021 ) 6390879,Angkutan barang
15215. PT Mac-Nels Express Pratama,,Jl Suryopranoto 11-H Jakarta,( 021 ) 3442666,Angkutan barang
15216. CV M Karya Express,,Jl Tanah Merdeka 53 RT 009/02 Jakarta,( 021 ) 8416415,Angkutan barang
15217. PT M Hesa Cargo,,Jl Dr Saharjo 90-A Jakarta,( 021 ) 8304951,Angkutan barang
15218. PT M R Forwading Indonesia,,Jl Jend Gatot Subroto Kav 32-34 Ged Patra Jasa Room 1034 Lt 10 Jakarta,( 021 ) 52901253,Angkutan barang
15219. PT Lumintu Berkah Mandiri,,Jl KH Abdullah Syafei 1-D Jakarta,( 021 ) 8513248,Angkutan barang
15220. PT Lumban Jaya,,Jl Tanah Merdeka 26 Jakarta,( 021 ) 8401492,Angkutan barang
15221. Lukman Jaya Ekspedisi,,Jl Karang Bolong Raya 4 Jakarta,( 021 ) 69833201,Angkutan barang
15222. PT Lukman Buana Sejahtera,,Jl Malaka II 15 Jakarta,( 021 ) 6912788,Angkutan barang
15223. Lufthansa Cargo,,Wisma Soewarna Suite 2-X Jakarta,( 021 ) 55913170,Angkutan barang
15224. PT Lotus Jaya Mandiri,,Jl Baruna Raya 9 Jakarta,( 021 ) 6901167,Angkutan barang
15225. PT Lorimas Trans,,Jl KH Wahid Hasyim 12-E Jakarta,( 021 ) 31936747,Angkutan barang
15226. PT Lorimas Tiara Mulia,,Jl Gading Kirana Tmr Kompl Kelapa Gading Kirana Bl X/35 Jakarta,( 021 ) 45847570,Angkutan barang
15227. PT Lookman Brothers Express,,Jl KH Moch Mansyur 27 Jakarta,( 021 ) 6331312,Angkutan barang
15228. Lookman Brothers Express,,Jl Mangga Dua Raya Bl F/18 Jakarta,( 021 ) 61222026,Angkutan barang
15229. PT Logistikplus Indonesia,,Jl Letjen MT Haryono Kav 22 Ged Nindya Karya Suite 404 Lt 4 Jakarta,( 021 ) 8005054,Angkutan barang
15230. PT Logista Cahaya Multitrans,,Jl Perjuangan Perk Graha Kencana Bl ED/88 Jakarta,( 021 ) 53675007,Angkutan barang
15231. PT Lintas Sumatra,,Jl Kapuk Muara VII Kompl Duta Harapan Indah Bl P/35 Jakarta,( 021 ) 6605527,Angkutan barang
15232. PT Lintas Samudra,,Jl Panjang Kav 9/68 Ruko Graha Alteri Mas II Jakarta,( 021 ) 5803162,Angkutan barang
15233. PT Lintas Nusantara Perdana,,Jl Kampung Bandan 1-A Jakarta,( 021 ) 6912716,Angkutan barang
15234. PT Lintas Manunggal Sejahtera,,Jl Jend Sudirman 71 S Widjojo Lt 2 Jakarta,( 021 ) 5223150,Angkutan barang
15235. PT Lintas Karya Harapan,,Jl P Jayakarta 46 Bl B/18 Jakarta,( 021 ) 6242139,Angkutan barang
15236. PT Lintas Harsa Kharisma Utama,,Jl Kapuk Kamal 17 Jakarta,( 021 ) 5552188,Angkutan barang
15237. CV Lintas Express Nusantara,,Kp Bandan 1 Jakarta,( 021 ) 6916514,Angkutan barang
15238. PT Lintas Ekamandiri Express,,Jl Angkasa Kav 6 Bl B-9 Sarana Penjaminan Bldg Rm 505 Lt 5 Jakarta,( 021 ) 63852940,Angkutan barang
15239. PT Lintas Dirgantara Mandiri,,Jl Mangga Dua Raya Ruko Bahan Bangunan & Interior Mangga Dua Bl F Jakarta,( 021 ) 6121382,Angkutan barang
15240. PT Lintas Batas Samudra,,Jl P Kb Baru 6 Jakarta,( 021 ) 8296624,Angkutan barang
15241. PT Lintas Bahari Nusantara,,Jl Pinisi I 2 Jakarta,( 021 ) 6905854,Angkutan barang
15242. CV Lintas Anugrah,,Jl Dr Saharjo 43-B Jakarta,( 021 ) 8307856,Angkutan barang
15243. CV Lintas Andalas,,Jl KH Wahid Hasyim 175-C Jakarta,( 021 ) 31927703,Angkutan barang
15244. PT Lintang Emas Pacific,,Jl MH Thamrin 53 Wisma Kosgoro Lt 18 Jakarta,( 021 ) 3916465,Angkutan barang
15245. PT Lintang Buana,,Jl Warung Buncit Raya 17 Ged Lingga Dharma Lt 1 Jakarta,( 021 ) 7807017,Angkutan barang
15246. PT Line Network Logistics,,Jl Kom L Yos Sudarso 88 Jakarta,( 021 ) 65311056,Angkutan barang
15247. PT Lin Air Express,,Jl Katalia I 36 Jakarta,( 021 ) 5662674,Angkutan barang
15248. PT Limas Sentosa Antarnusa,,Jl Kampung Bandan Gudang Perumka Pintu 1 Jakarta,( 021 ) 6919652,Angkutan barang
15249. PT Ligamas Sejahtera,,Jl Parang Tritis Raya Bl DE-DF/1 Jakarta,( 021 ) 6919368,Angkutan barang
15250. PT Ligalintas Globalmandiri,,Jl Danau Sunter Slt Bl E/17 Jakarta,( 021 ) 6519085,Angkutan barang
15251. PT Liga Adhi Buana Co,,Jl Utan Kayu 78 Jakarta,( 021 ) 8569171,Angkutan barang
15252. PT Lienhwa Indo Lestari,,Jl Danau Sunter Utr Bl A-1/5-B Jakarta,( 021 ) 6522829,Angkutan barang
15253. PT Libra Star Djaja,,Perk Pulomas Bl IV/7 Jakarta,( 021 ) 4893608,Angkutan barang
15254. PT Lexsindo Express,,Jl Johar Baru V 23 Jakarta,( 021 ) 4214980,Angkutan barang
15255. Lex Cargo,,Jl Peta Slt Ruko Kalideres Megah Bl A/18 Jakarta,( 021 ) 5454006,Angkutan barang
15256. PT Lestari Lintas Buana,,Jl Danau Agung II Bl C-18/15-B Jakarta,( 021 ) 6515202,Angkutan barang
15257. PT Leschaco Logistic Indonesia,,Jl Sultan Iskandar Muda Kav V-TA Wisma Pondok Indah 205 Lt 2 Jakarta,( 021 ) 7509787,Angkutan barang
15258. PT Leo Priok Veem,,Jl Enggano 15 Bl C/10 Jakarta,( 021 ) 43913284,Angkutan barang
15259. PT Leo Jasa Pelita,,Jl Agung Tmr X Bl N-1/6 Jakarta,( 021 ) 65300466,Angkutan barang
15260. PT Layanan Lancar Lintas Logistindo,,Jl Raya Pelabuhan 2 Jakarta,( 021 ) 43932789,Angkutan barang
15261. PT Lawindo Jaya Sakti,,Jl Banda 1 Gudang CDC Lt 2 Jakarta,( 021 ) 43901153,Angkutan barang
15262. Lautan Usaha 2000,,Jl Kom L Yos Sudarso I Ruko Megah Bl B/31-32 Jakarta,( 021 ) 43902178,Angkutan barang
15263. CV Lautan Persada,,Kompl Lagoa Indah Bl A/8 Jakarta,( 021 ) 4359687,Angkutan barang
15264. PT Lautan Kidul Bahana,,Jl Danau Indah Tmr Kompl Danau Indah Raya Bl C-1/12 Jakarta,( 021 ) 65836276,Angkutan barang
15265. PT Lautan Berkah Lestari,,Jl Cakung Cilincing Raya Jakarta,( 021 ) 4418286,Angkutan barang
15266. PT Laut Selatan Semesta,,Jl Kemukus Bl A-14/32 Jakarta,( 021 ) 6693986,Angkutan barang
15267. PT Latifa Rachmad,,Jl Kampung Bandan I Pergudangan Perumka Pintu 10 Jakarta,( 021 ) 6922240,Angkutan barang
15268. PT Lasferindo Daya Utama Trans,,Jl Tj Duren Tmr I 3 RT 004/03 Jakarta,( 021 ) 5653026,Angkutan barang
15269. PT Laras Sarkomindo,,Jl Balikpapan Raya 9-D-E Jakarta,( 021 ) 3859595,Angkutan barang
15270. PT Laras Lintas Buana,,Jl Soka Merah III Kompl Harapan Baru Regency Bl F-4/32 Jakarta,( 021 ) 4802507,Angkutan barang
15271. PT Lanusa Angsa Dua,,Jl Boulevard Bl A/8 Jakarta,( 021 ) 45857561,Angkutan barang
15272. PT Lantera Nusa Buana,,Jl Cipinang Asem Raya 3 Jakarta,( 021 ) 8092284,Angkutan barang
15273. PT Langkah Gemilang,,Jl TMII Pintu II 54-A RT 013/03 Jakarta,( 021 ) 87795526,Angkutan barang
15274. PT Langgeng Pranamas Sentosa,,Jl Serdang Baru Raya 12 Jakarta,( 021 ) 4221111,Angkutan barang
15275. PT Lancarpratama Intercargo,,Jl Muara Karang Raya 163-165 Jakarta,( 021 ) 6632252,Angkutan barang
15276. PT Lancar Surya Kencana,,Jl Semper Tmr Raya 26 Jakarta,( 021 ) 4405922,Angkutan barang
15277. PT Lancar Expres,,Jl Jembatan Tiga 36-A RT 001/016 Jakarta,( 021 ) 6618293,Angkutan barang
15278. PT Lancar Central Logistic,,Jl Raya Kebantenan 26 RT 003/01 Jakarta,( 021 ) 4401016,Angkutan barang
15279. PT Lampung Ekspress,,Jl Pejagalan Raya 67 Jakarta,( 021 ) 6910545,Angkutan barang
15280. CV Laksana Jaya,,Jl Cipinang Jaya 30 RT 015/04 Jakarta,( 021 ) 8503744,Angkutan barang
15281. PT Ladur Utama Mandiri,,Jl Enim Raya 5 Jakarta,( 021 ) 43905163,Angkutan barang
15282. PT Labuan Perkasa,,Jl Kom L Yos Sudarso 30 Koja Plaza 71-A Lt 2 Jakarta,( 021 ) 4357543,Angkutan barang
15283. PT Kwartet Transportama,,Jl Manggarai Utr I Bl H/7 Jakarta,( 021 ) 8350332,Angkutan barang
15284. Kusuma Lintas Samudra,,Jl Danau Sunter Slt Ruko Royal Sunter Bl A/3 9 Lt 2 Jakarta,( 021 ) 6520855,Angkutan barang
15285. PT Kurnia Sarana Utama,,Jl Jend A Yani 2 Pulomas Satu Ged 6/9 Jakarta,( 021 ) 4758221,Angkutan barang
15286. PT Kurnia Pratama Transindo,,Jl Anyelir Kompl Nyiur Melambai II Bl EE/5 RT 002/06 Jakarta,( 021 ) 43905037,Angkutan barang
15287. PT Kurnia Abadi,,Jl Rs Fatmawati 29 Ged Aspine Lt 3 Jakarta,( 021 ) 7509161,Angkutan barang
15288. PT Kurhanz Trans,,Jl Prof Dr Latumenten Kompl Grogol Permai Bl C/50 RT 001/07 Jakarta,( 021 ) 5679983,Angkutan barang
15289. PT Kunci Makmur Usahatama,,Jl RA Kartini VIII 26 Jakarta,( 021 ) 6263778,Angkutan barang
15290. PT Kulina Mitra Usaha Nusa,,Jl Cempaka Putih Brt XI 51 Jakarta,( 021 ) 4202630,Angkutan barang
15291. PT Kudamega Transportama,,Jl RA Kartini VIII 26 Jakarta,( 021 ) 6263778,Angkutan barang
15292. CV Kuda Mas,,Jl Petak Baru 66 Jakarta,( 021 ) 6927811,Angkutan barang
