Company Name,Deskripsi,Address,Telephone Number,Location
8201. Toko Dunia Karya,,Jl Cilincing Raya 9 RT 001/02 Jakarta,( 021 ) 4302029,Penyedia bahan bangunan
8202. Toko Dunia Baru,,Jl Raya Pos Pengumben 15 Jakarta,( 021 ) 5844711,Penyedia bahan bangunan
8203. Toko Dunia Bangun,,Jl Kalibata Tmr 22 RT 001/08 Jakarta,( 021 ) 7974217,Penyedia bahan bangunan
8204. UD Dukuh Kaler,,Jl H Hasan 34 RT 002/09 Jakarta,( 021 ) 8702466,Penyedia bahan bangunan
8205. PT Dubois Utama,,Kompl Gading Griya Lestari Bl H-1/20 Jakarta,( 021 ) 4402998,Penyedia bahan bangunan
8206. Toko Dua Tiga Jaya,,Kompl Green Ville Bl A-23 Jakarta,( 021 ) 5603950,Penyedia bahan bangunan
8207. Toko Dua Setia,,Jl Bangka Raya 86 RT 005/07 Jakarta,( 021 ) 7181558,Penyedia bahan bangunan
8208. Dua Sekawan,,Jl Raya Kebayoran Lama 242 RT 001/11 Jakarta,( 021 ) 7220976,Penyedia bahan bangunan
8209. Toko Dua Saudara,,Jl Menteng Atas Brt 34 Jakarta,( 021 ) 8297981,Penyedia bahan bangunan
8211. PD Dua Saudara,,Jl Pasar Minggu Raya 13 Jakarta,( 021 ) 7989794,Penyedia bahan bangunan
8212. PT Drymix Indonesia,,Jl Mega Kuningan Brt IX Kav E-4.3/1 Menara DEA 5th Fl Jakarta,( 021 ) 5760980,Penyedia bahan bangunan
8213. PT Dormatic Jaya Abadi,,Jl Arteri Mangga Dua Ruko Bahan Bangunan & Interior Mangga Dua Bl Jakarta,( 021 ) 6011719,Penyedia bahan bangunan
8214. Djati Timur,,Jl Kapt P Tendean 48 Jakarta,( 021 ) 7995711,Penyedia bahan bangunan
8215. Djabesmen PT Ltd,,Jl Suryopranoto 28 Jakarta,( 021 ) 6321818,Penyedia bahan bangunan
8216. Toko Dinia Maju,,Jl Gorontalo Kompl TNI AL Bl A/17 RT 012/01 Jakarta,( 021 ) 43900763,Penyedia bahan bangunan
8217. Toko Dinamika,,Jl Angkur 20-22 RT 017/03 Jakarta,( 021 ) 4716870,Penyedia bahan bangunan
8218. PT Dinamika Prakarsa Mukti,,Jl Perjuangan 3 Jakarta,( 021 ) 5362372,Penyedia bahan bangunan
8219. PT Dimas Austrindo,,Jl Panglima Polim Raya 20-A Jakarta,( 021 ) 72797940,Penyedia bahan bangunan
8220. Dicky Metals Co PT Ltd,,Jl Letjen S Parman 32-34 Jakarta,( 021 ) 53674284,Penyedia bahan bangunan
8221. Toko Gunung Mas,,Jl Tj Duren Raya 161 Jakarta,( 021 ) 5683462,Penyedia bahan bangunan
8222. Toko Gunung Madu,,Jl Tomang Tinggi Raya 6 RT 001/06 Jakarta,( 021 ) 5632508,Penyedia bahan bangunan
8223. Toko Gunung Jaya,,Jl Ampera Raya 12 Jakarta,( 021 ) 7804783,Penyedia bahan bangunan
8224. Toko Gunung Indah,,Jl P Jayakarta 40 Jakarta,( 021 ) 6012609,Penyedia bahan bangunan
8225. Toko Guntur,,Jl Guntur 30 RT 001/01 Jakarta,( 021 ) 8292483,Penyedia bahan bangunan
8226. PT Guna Reka Cipta Widjojo,,Jl Hayam Wuruk 100 Psr HWI Lindeteves Bl C/31 Jakarta,( 021 ) 6242452,Penyedia bahan bangunan
8231. PT Guna Reka Cipta Widjojo,,Jl Tebet Brt XIII 1 Jakarta,( 021 ) 8307333,Penyedia bahan bangunan
8232. Toko Guna Karya,,Jl Kedoya Raya 17 RT 014/08 Jakarta,( 021 ) 5640576,Penyedia bahan bangunan
8233. Toko Guna Jaya,,Jl Waspada Raya 10 RT 011/15 Jakarta,( 021 ) 6458922,Penyedia bahan bangunan
8234. Toko Guna Bangunan,,Jl Dr Setiabudi 40 Jakarta,( 021 ) 7492030,Penyedia bahan bangunan
8235. PD Guna Bangunan,,Jl Mangga Besar IV-P 3-C Jakarta,( 021 ) 6284131,Penyedia bahan bangunan
8236. Toko Guna Bangunan Jaya,,Jl Pondok Betung Raya 120 RT 001/04 Jakarta,( 021 ) 7375591,Penyedia bahan bangunan
8237. Guna Bangunan Fa,,Jl Duri Raya 59 Jakarta,( 021 ) 5653432,Penyedia bahan bangunan
8241. Toko Guna Bangun,,Jl Kp Irian 23 RT 010/01 Jakarta,( 021 ) 4240829,Penyedia bahan bangunan
8242. PT Guna Bangun Jaya,,Jl Joglo Raya 7 Jakarta,( 021 ) 5860703,Penyedia bahan bangunan
8243. PT Gudang Gajah Lestari,,Jl P Jayakarta 1-2 Jakarta,( 021 ) 6245508,Penyedia bahan bangunan
8244. PT Greng Sejati,,Jl Ancol Brt II Bl C/1 Jakarta,( 021 ) 6910940,Penyedia bahan bangunan
8245. PT Gratia Fedi Kusuma,,Jl Benda 22 D Jakarta,( 021 ) 42803002,Penyedia bahan bangunan
8246. PT Granitoguna Building Ceramics,,Jl MI Ridwan Rais Wisma Alia 10-18 3th Fl Jakarta,( 021 ) 3867707,Penyedia bahan bangunan
8251. Toko Gran Jaya,,Jl Alternatif Cibubur-Cileungsi Jakarta,( 021 ) 70786383,Penyedia bahan bangunan
8252. Toko Graha Sarana,,Jl Boulevard Raya Kompl Kelapa Gading Permai Bl RA-1/1 RT 012/15 Jakarta,( 021 ) 4535004,Penyedia bahan bangunan
8253. PT Graha Patriatama Jaya,,Jl Mangga Dua Raya Kompl Harco Mangga Dua K-9 Jakarta,( 021 ) 6010825,Penyedia bahan bangunan
8254. Graha Bangunan,,Jl Pesanggrahan 3-E Jakarta,( 021 ) 5862908,Penyedia bahan bangunan
8255. CV Gracious Adi Cipta,,Jl Mangga Dua Raya Ruko Bahan Bangunan & Interior Mangga Dua Bl F Jakarta,( 021 ) 6011608,Penyedia bahan bangunan
8256. Toko Gotong Royong,,Jl Danau Agung II 53 Kompl Sunter Agung Podomoro Bl D-12/12 Jakarta,( 021 ) 64714280,Penyedia bahan bangunan
8261. PD Gotong Royong,,Jl Gotong Royong 7 RT 004/01 Jakarta,( 021 ) 5854035,Penyedia bahan bangunan
8262. PT Gordo Azuma,,Jl Perjuangan 88 Kompl Graha Kencana Bl CL Jakarta,( 021 ) 53660799,Penyedia bahan bangunan
8263. PT Goldeninti Suryamakmur,,Jl Sunter Mas Brt Bl H-9/6 Jakarta,( 021 ) 65304916,Penyedia bahan bangunan
8264. Toko Golden,,Jl Terusan Bandengan Utr 91 AP Jakarta,( 021 ) 6616776,Penyedia bahan bangunan
8265. PT Golden Intan Metal,,Jl Boeing 2-C 103 Jakarta,( 021 ) 65865848,Penyedia bahan bangunan
8266. CV Glora Gemilang,,Jl Kalimalang Raya 68-B Jakarta,( 021 ) 8657222,Penyedia bahan bangunan
8267. Toko Gipsen,,Jl Jembatan Dua Raya 5-L RT 002/02 Jakarta,( 021 ) 6623217,Penyedia bahan bangunan
8268. Toko Giat,,Jl Ciledug Raya 76 Jakarta,( 021 ) 7392692,Penyedia bahan bangunan
8269. Toko Giat Makmur,,Jl Jombang Raya 31 Jakarta,( 021 ) 74633158,Penyedia bahan bangunan
8270. Genteng Abdil,,Jl Jend A Yani 114 Jakarta,( 021 ) 8562234,Penyedia bahan bangunan
8271. PT Gental Indah Perkasa,,Jl Kebayoran Baru 1-2 Kebayoran Baru Mall 29 Jakarta,( 021 ) 7210111,Penyedia bahan bangunan
8272. UD Gemilang,,Jl Panjang 14 RT 001/08 Jakarta,( 021 ) 7250061,Penyedia bahan bangunan
8273. Toko Gemilang,,Jl H Nawi Raya 46-A Jakarta,( 021 ) 7690854,Penyedia bahan bangunan
8274. Toko Gembira,,Jl Kepu Slt 1 RT 014/02 Jakarta,( 021 ) 4253702,Penyedia bahan bangunan
8275. UD Gembira Sukses Berkati,,Jl Jelambar Jaya II 23 RT 005/08 Jakarta,( 021 ) 5641659,Penyedia bahan bangunan
8276. PT Geasindo Teknik Prima,,Jl Kaji Raya 28 Jakarta,( 021 ) 6316764,Penyedia bahan bangunan
8277. PT Gea Indonesia,,Jl Jend Gatot Subroto Kav 53 JDC/SR 15 Lt 4 Jakarta,( 021 ) 5720519,Penyedia bahan bangunan
8278. Toko Gaya Bangunan,,Jl Balap Sepeda 6 RT 013/01 Jakarta,( 021 ) 4753147,Penyedia bahan bangunan
8279. PD Gaya Bangunan,,Jl Kunir Kemukus Bl A/15 Jakarta,( 021 ) 6925067,Penyedia bahan bangunan
8280. Toko Garuda Mas,,Jl Nanas I 41 RT 010/10 Jakarta,( 021 ) 8197870,Penyedia bahan bangunan
8281. Toko Gandaria Jaya,,Jl Gandaria I 342 Jakarta,( 021 ) 7245648,Penyedia bahan bangunan
8282. Toko Ganda Jaya,,Jl Kapin Kampung Baru 11-C Jakarta,( 021 ) 86902147,Penyedia bahan bangunan
8283. PT Galleria Prima Asri,,Jl Jend Gatot Subroto Kav 53 JDC Ruang 2 SR 3-7-A Lt 2 Jakarta,( 021 ) 5720528,Penyedia bahan bangunan
8284. PD Galer Jaya,,Jl Bogor Raya 8 RT 002/08 Jakarta,( 021 ) 87710223,Penyedia bahan bangunan
8285. CV Galang Usaha Sukses,,Jl Agave Raya 50 Ruko Tomang Tol Bl A-1/8 Jakarta,( 021 ) 5823651,Penyedia bahan bangunan
8286. Toko Gajah Suro,,Jl Dr Muwardi Raya 23 Jakarta,( 021 ) 5671778,Penyedia bahan bangunan
8287. Toko Gajah Mada,,Jl Daan Mogot Gg Macan 34 Jakarta,( 021 ) 5651024,Penyedia bahan bangunan
8288. Toko Gading Sakti,,Jl Boulevard Raya Bl QA-3/7-8 Jakarta,( 021 ) 4500584,Penyedia bahan bangunan
8289. Gading Nirwana,,Jl Boulevard Raya Bl QA-5/2 Jakarta,( 021 ) 4513637,Penyedia bahan bangunan
8290. Toko Gading Mulya,,Jl Bangun Cipta Sarana 7 RT 004/05 Jakarta,( 021 ) 4521081,Penyedia bahan bangunan
8291. Toko Gading Indah,,Jl Bangun Cipta Sarana 4 RT 005/06 Jakarta,( 021 ) 4521661,Penyedia bahan bangunan
8292. Toko Fransia Jaya,,Jl Raya Jakarta Bogor Km 34/21 RT 001/01 Jakarta,( 021 ) 8741538,Penyedia bahan bangunan
8293. Toko Foseng Ho,,Jl Bekasi Raya Km 17/184 Jakarta,( 021 ) 4619040,Penyedia bahan bangunan
8294. PD Fortuna Jaya,,Jl KH Hasyim Ashari 27 Jakarta,( 021 ) 7310435,Penyedia bahan bangunan
8295. PT Focon Indo Beton,,Jl Boulevard Brt Raya Plaza Pacific Bl B-3/53 Jakarta,( 021 ) 45841075,Penyedia bahan bangunan
8296. Toko Flamboyan,,Jl Depnaker Raya 6 Jakarta,( 021 ) 80881411,Penyedia bahan bangunan
8297. Toko Fikri,,Jl Ir H Juanda 164 Jakarta,( 021 ) 7493515,Penyedia bahan bangunan
8301. Toko Fikri,,Jl Damai IV 69 RT 004/02 Jakarta,( 021 ) 7209605,Penyedia bahan bangunan
8302. PT Figur Jaya Abadi,,Jl Kyai Tapa 216 Jakarta,( 021 ) 5665248,Penyedia bahan bangunan
8303. Toko Ferro Aluminia,,Jl KH Moh Mansyur 26-B Jakarta,( 021 ) 6392516,Penyedia bahan bangunan
8304. UD Fathul Qorib,,Jl Pisangan Baru II 4 RT 004/08 Jakarta,( 021 ) 8506701,Penyedia bahan bangunan
8305. Fata Metal Mandiri Sejati PT Div Steel,,Jl Jembatan Tiga Brt Bl D/6-C Kawasan Industri & Pergudangan Jemb Jakarta,( 021 ) 6610638,Penyedia bahan bangunan
8306. Fata Metal Mandiri Sejati PT Div Building Material,,Jl Jembatan Tiga Brt Bl D/6-C Kawasan Industri & Pergudangan Jemb Jakarta,( 021 ) 6610638,Penyedia bahan bangunan
8311. Toko Harapan,,Jl RS Fatmawati 11-D Jakarta,( 021 ) 7501559,Penyedia bahan bangunan
8312. PT Harapan Sukses Jaya,,Jl Daan Mogot Km 11/45 Jakarta,( 021 ) 6198742,Penyedia bahan bangunan
8313. PD Harapan Saudara,,Jl Mayjen DI Panjaitan 73 Jakarta,( 021 ) 8196273,Penyedia bahan bangunan
8314. PD Harapan,,Jl WR Supratman 80 RT 001/06 Jakarta,( 021 ) 7432976,Penyedia bahan bangunan
8315. Toko Harapan Masa,,Jl Pd Aren Raya 10-A RT 001/03 Jakarta,( 021 ) 7343749,Penyedia bahan bangunan
8316. Harapan Masa TB,,Jl P Jayakarta 30-A Jakarta,( 021 ) 6006113,Penyedia bahan bangunan
8317. Toko Harapan Makmur,,Jl Pulo Gebang Permai 10 Jakarta,( 021 ) 4600908,Penyedia bahan bangunan
8318. Toko Harapan Kita,,Jl Kramat IV 5 RT 002/03 Jakarta,( 021 ) 84996218,Penyedia bahan bangunan
8321. PD Harapan Kita,,Jl Raya Pd Aren 20 RT 001/02 Jakarta,( 021 ) 7355349,Penyedia bahan bangunan
8322. Toko Harapan Jaya,,Jl Pancoran Brt II RT 02/06 Jakarta,( 021 ) 7943166,Penyedia bahan bangunan
8323. Harapan Jaya II,,Jl Raya Condet 15 RT 15/03 Jakarta,( 021 ) 8090541,Penyedia bahan bangunan
8324. Toko Harapan Indah,,Jl Sentra Primer Baru Tmr 81 Jakarta,( 021 ) 4805842,Penyedia bahan bangunan
8325. PT Harapan Berkat,,Jl Bukit Gading Raya Kompl Bukit Gading Indah Bl K/1 Jakarta,( 021 ) 4513790,Penyedia bahan bangunan
8326. Toko Harapan Baru,,Jl H Samali 9 Jakarta,( 021 ) 7975492,Penyedia bahan bangunan
8327. Toko Harapan Abadi,,Jl Raya Penggilingan 20 Jakarta,( 021 ) 4612519,Penyedia bahan bangunan
8331. Toko Handi Jaya,,Jl Siliwangi Kompl Pamulang Permai Bl D-2/6-7 Jakarta,( 021 ) 7405320,Penyedia bahan bangunan
8332. Toko Hana,,Jl Rempoa Raya 8 Jakarta,( 021 ) 7362539,Penyedia bahan bangunan
8333. Toko Halim,,Jl Mangga Dua Bl I/9/30-31 Jakarta,( 021 ) 6253807,Penyedia bahan bangunan
8334. Toko Halim Sakti,,Jl Dadap Raya 1 Jakarta,( 021 ) 5554959,Penyedia bahan bangunan
8335. PD Halim,,Jl Raya Pelabuhan Kalibaru 21 Jakarta,( 021 ) 4401371,Penyedia bahan bangunan
8336. Haji Ramly Material,,Jl Mampang Prapatan Raya 17 Jakarta,( 021 ) 7941368,Penyedia bahan bangunan
8337. PD Hafco,,Jl Bekasi Raya Km 23/2 Jakarta,( 021 ) 4604822,Penyedia bahan bangunan
8341. Toko H Tahmin,,Jl Kp Kramat 18 RT 012/05 Jakarta,( 021 ) 8001560,Penyedia bahan bangunan
8342. Toko H Saaman,,Jl H Sibi 32 RT 003/02 Jakarta,( 021 ) 7868370,Penyedia bahan bangunan
8343. Toko H Rochmat,,Jl Kp Malang Gg H Liman 4 RT 002/03 Jakarta,( 021 ) 5454226,Penyedia bahan bangunan
8344. Toko H Harun,,Jl Bogor Raya 3 RT 006/01 Jakarta,( 021 ) 8400861,Penyedia bahan bangunan
8345. PT Gunung Timur,,Jl Petak Baru III 5 Jakarta,( 021 ) 6913385,Penyedia bahan bangunan
8346. Toko Gunung Slamet,,Jl KH Samanhudi Ged Metro Pasar Baru/805 Lt 10 Jakarta,( 021 ) 3455414,Penyedia bahan bangunan
8347. PT Gunung Putri Graha Mas,,Jl Boulevard Artha Gading Rukan Artha Gading Niaga Bl B/36 Jakarta,( 021 ) 45854602,Penyedia bahan bangunan
8348. PD Gunung Mulia,,Jl Meruya Ilir 45 Jakarta,( 021 ) 5850225,Penyedia bahan bangunan
8349. Toko Indah Perkasa,,Jl Pd Kopi Raya 52 RT 007/10 Jakarta,( 021 ) 8619443,Penyedia bahan bangunan
8350. Toko Indah Kaca,,Jl Kemandoran I 72 Jakarta,( 021 ) 5322814,Penyedia bahan bangunan
8351. Toko Indah Kaca,,Jl Pesanggrahan Raya 1 Jakarta,( 021 ) 5850684,Penyedia bahan bangunan
8352. Toko Indah Jaya,,Jl Kb Jeruk III 41 A Jakarta,( 021 ) 6295422,Penyedia bahan bangunan
8353. PT Indah Jaya Rekananda,,Jl Mangga Besar 148 B-C Jakarta,( 021 ) 6493019,Penyedia bahan bangunan
8354. Toko Indah Bangunan,,Jl Rawa Buaya 14 Jakarta,( 021 ) 5401208,Penyedia bahan bangunan
8355. Toko Indaci,,Jl Duri Slt Raya 34 RT 002/03 Jakarta,( 021 ) 63853677,Penyedia bahan bangunan
8356. PT Impero Granito Utama,,Jl Mangga Dua Raya Ruko Bahan Bangunan & Interior Mangga Dua Bl F Jakarta,( 021 ) 6009939,Penyedia bahan bangunan
8357. Impack Pratama Industry PT Tbk,,Jl Kom L Yos Sudarso Kav 88 Graha Kirana Lt 11 Jakarta,( 021 ) 65311045,Penyedia bahan bangunan
8358. Toko Immanuel,,Jl Bendungan Hilir Raya Kav 36-A/12-A Jakarta,( 021 ) 5733573,Penyedia bahan bangunan
8361. Toko Immanuel,,Jl Danau Sunter Utr Bl A-1/27 Jakarta,( 021 ) 6508274,Penyedia bahan bangunan
8362. Iluva Jaya Abadi Co,,Jl Tl Gong Raya 157-BC RT 006/08 Jakarta,( 021 ) 6624612,Penyedia bahan bangunan
8363. Ilham Baru TB,,Jl Bidara 2 RT 004/01 Jakarta,( 021 ) 4410469,Penyedia bahan bangunan
8364. Ilham Abadi,,Jl Raya Bogor Km 22/12 RT 012/01 Jakarta,( 021 ) 8403173,Penyedia bahan bangunan
8365. Toko Ikhlas Jaya,,Jl Pancoran Brt V 6 Jakarta,( 021 ) 7944881,Penyedia bahan bangunan
8366. Ika Jaya,,Jl Raya Condet 10 RT 15/03 Jakarta,( 021 ) 8010489,Penyedia bahan bangunan
8367. PD Ihtiar Baru,,Jl Kom L Yos Sudarso 1 RT 004/08 Jakarta,( 021 ) 4513059,Penyedia bahan bangunan
8368. PT Ideal Tata Building Products,,Jl Danau Sunter Brt Bl A-2/15 Jakarta,( 021 ) 65305481,Penyedia bahan bangunan
8369. Idaman Anda Tiga,,Jl Sawah Baru 15 RT 003/11 Jakarta,( 021 ) 4303806,Penyedia bahan bangunan
8371. PT Icon Steel,,Jl Tebet Dlm IV H 1 Jakarta,( 021 ) 83701030,Penyedia bahan bangunan
8372. Ibu Kota Pabrik,,Jl Kapuk Sawah 72 Jakarta,( 021 ) 6195571,Penyedia bahan bangunan
8373. Toko Hutan Mas,,Jl Cinere Raya 99 Jakarta,( 021 ) 7545657,Penyedia bahan bangunan
8374. PT Hunter Douglas Indonesia,,Jl Raya Pejuangan 1 Kedoya Center Bl C-6 Jakarta,( 021 ) 5492525,Penyedia bahan bangunan
8375. PT Home Retailindo,,Jl Pejuangan Raya Bl C/19 Jakarta,( 021 ) 5328268,Penyedia bahan bangunan
8376. CV Holi Setia Raya,,Perum Taman Palem Lestari Bl C-5/18 Jakarta,( 021 ) 5562274,Penyedia bahan bangunan
8377. Ho Yoe Perus,,Jl Hidup Baru 7-9 Jakarta,( 021 ) 64712160,Penyedia bahan bangunan
8381. HN Matrial,,Jl Pengadegan Slt V 35 RT 004/05 Jakarta,( 021 ) 7946028,Penyedia bahan bangunan
8382. Toko Hilda Jaya,,Jl Moch Kahfi 99-B Jakarta,( 021 ) 7865906,Penyedia bahan bangunan
8383. PT Hilcon Jaya Fastindo,,Jl Prof Dr Latumeten 39-B Jakarta,( 021 ) 5649990,Penyedia bahan bangunan
8384. UD Hikmah Jaya,,Jl Kampung Sumur 79 RT 015/17 Jakarta,( 021 ) 86606716,Penyedia bahan bangunan
8385. PD Hidup Makmur,,Jl Krendang Utr 7 RT 005/04 Jakarta,( 021 ) 6241278,Penyedia bahan bangunan
8386. Toko Hidup Jaya,,Jl Daan Mogot Km 17/1 Jakarta,( 021 ) 6198423,Penyedia bahan bangunan
8391. Toko Hidup Bersama,,Jl Monumen Pancasila Sakti 16 RT 07/02 Jakarta,( 021 ) 8407751,Penyedia bahan bangunan
8392. Toko Hidup Baru,,Jl Pd Gede Raya 1 Jakarta,( 021 ) 8416811,Penyedia bahan bangunan
8393. Toko Hero Bangunan,,Jl Kedoya Raya 1 Jakarta,( 021 ) 5802647,Penyedia bahan bangunan
8394. PT Hensun Prima Cipta Abadi,,Jl Daan Mogot II Ruko Golden Ville Bl DH/88 Jakarta,( 021 ) 5672123,Penyedia bahan bangunan
8395. UD Henny Jaya,,Jl Cakra Raya 1-B RT 003/08 Jakarta,( 021 ) 7536801,Penyedia bahan bangunan
8396. Hella Block,,Jl Ir H Juanda 68 Jakarta,( 021 ) 7418556,Penyedia bahan bangunan
8397. Heldy Keramik,,Jl Percetakan Negara Raya 763-B Jakarta,( 021 ) 4265612,Penyedia bahan bangunan
8398. PT Hebel Indonesia,,Jl Mangga Dua Raya Ruko Bahan Bangunan & Interior Mangga Dua Bl F Jakarta,( 021 ) 6009939,Penyedia bahan bangunan
8401. Toko Haursiah,,Jl Pinang Raya 42 RT 008/11 Jakarta,( 021 ) 7323178,Penyedia bahan bangunan
8402. Toko Hasil Karya,,Jl Bangka Raya 16 Jakarta,( 021 ) 7191411,Penyedia bahan bangunan
8403. PT Hasdi Mustika Utama,,Jl Sunter Agung Utr Raya Bl D-1/5-B Jakarta,( 021 ) 65307333,Penyedia bahan bangunan
8404. Toko Harum,,Jl PKP Kiwi 25 RT 01/12 Jakarta,( 021 ) 8700354,Penyedia bahan bangunan
8405. PT Jakarta Oldtown Kotako,,Jl Jend Sudirman Kav 58 Graha Niaga Lt 9 Jakarta,( 021 ) 2505668,Penyedia bahan bangunan
8406. Jakarta Indah,,Jl Tmn Permata Indah II Kompl Taman Permata Indah Bl N-2/1 Jakarta,( 021 ) 6681013,Penyedia bahan bangunan
8407. Jakarta Gypsum,,Jl Jend Basuki Rachmat 2 Jakarta,( 021 ) 8560419,Penyedia bahan bangunan
8408. Jakarta Design Center,,Jl Jend Gatot Subroto Kav 53 Jakarta,( 021 ) 5495130,Penyedia bahan bangunan
8411. PT Jaindo Metal Industries,,Jl Majapahit 8 Wisma Sarinah Lt 3 Jakarta,( 021 ) 2310013,Penyedia bahan bangunan
8412. Toko Jago Utama,,Jl Sumur Batu Raya 6 Jakarta,( 021 ) 4221745,Penyedia bahan bangunan
8413. PT Jadisejati Perkasa,,Jl P Jayakarta 46/B-12 Jakarta,( 021 ) 6293370,Penyedia bahan bangunan
8414. Toko Jadi,,Jl P Tubagus Angke 100 RT 011/04 Jakarta,( 021 ) 6397436,Penyedia bahan bangunan
8415. PD Jadi Jaya,,Jl Raya Kebayoran Lama 163 RT 001/07 Jakarta,( 021 ) 7230987,Penyedia bahan bangunan
8416. UD Ita Dewi,,Jl Letkol Atang Sanjaya 10-A Jakarta,( 021 ) 55951667,Penyedia bahan bangunan
8417. PT Istana Pinangsia Jaya,,Jl Paradise XII Kompl Nirwana Sunter Asri I Bl F-20/35 RT 011/12 Jakarta,( 021 ) 6459918,Penyedia bahan bangunan
8421. PT Istana Pinangsia Jaya,,Jl Pinangsia III 26 Jakarta,( 021 ) 6902048,Penyedia bahan bangunan
8422. Toko Istana Mega,,Jl Pinangsia 30 Jakarta,( 021 ) 6265494,Penyedia bahan bangunan
8423. UD Irfan Makmur,,Jl Kb Nanas II 17 Jakarta,( 021 ) 8519409,Penyedia bahan bangunan
8424. PT Intranesia Deco Pratama,,Jl Bukit Gading Raya Kompl Bukit Gading Indah Bl G-5 Jakarta,( 021 ) 4513934,Penyedia bahan bangunan
8425. PT Intisumber Bajasakti,,Jl Boulevard Raya Kompl Duta Harapan Indah Bl N-24 Jakarta,( 021 ) 6618408,Penyedia bahan bangunan
8426. Toko Inti,,Jl Utan Kayu Raya 61 Jakarta,( 021 ) 8581281,Penyedia bahan bangunan
8427. PD Inti,,Jl Utan Kayu 61 Jakarta,( 021 ) 8567867,Penyedia bahan bangunan
8428. Toko Inti Jaya,,Jl Kamal Raya 18 Jakarta,( 021 ) 6197409,Penyedia bahan bangunan
8431. Inti Jaya TB,,Jl Raya Jati Mekar 18 RT 002/02 Jakarta,( 021 ) 8480507,Penyedia bahan bangunan
8432. UD Inti Jaya Bangunan,,Jl Masjid 4 RT 006/06 Jakarta,( 021 ) 8457751,Penyedia bahan bangunan
8433. Toko Inti Bangunan,,Jl Pesing Koneng 48-A Jakarta,( 021 ) 5802618,Penyedia bahan bangunan
8434. CV International Hardware Services,,Jl Pekojan 41 RT 002/01 Jakarta,( 021 ) 6913975,Penyedia bahan bangunan
8435. PT Intermulindo Utama,,Jl Pejuangan Perk Graha Kencana 88-EI Jakarta,( 021 ) 5326027,Penyedia bahan bangunan
8436. PT Interindo Sarana Jaya,,Jl Palmerah Utr III 9 Cahaya Palmerah Bldg Suite 303 Lt 3 Jakarta,( 021 ) 5331760,Penyedia bahan bangunan
8437. PT Interdesign Cipta Optima,,Jl Perjuangan 3 RT 003/07 Jakarta,( 021 ) 5362372,Penyedia bahan bangunan
8441. PT Intan Metalindo,,Jl Raya Salembaran Jati RT 003/03 Jakarta,( 021 ) 55933701,Penyedia bahan bangunan
8442. PD Intan Kaca,,Jl Ciputat Raya 18 Jakarta,( 021 ) 7238456,Penyedia bahan bangunan
8443. PD Intan Jaya,,Jl Pangkalan Jati Kompl DDN II/1-B Jakarta,( 021 ) 7505736,Penyedia bahan bangunan
8444. PT Intalumindo Wahana,,Jl Panglima Polim Raya 97-A Jakarta,( 021 ) 7250362,Penyedia bahan bangunan
8445. PT Insumatama Sindo,,Jl Prof DR Latumenten Raya 20-D RT 006/08 Jakarta,( 021 ) 6319239,Penyedia bahan bangunan
8446. PT Insfoil Pradanasakti,,Jl Kb Sirih 17-19 Menara Kebon Sirih Lt 16 Jakarta,( 021 ) 3927455,Penyedia bahan bangunan
8451. UD Ingatan,,Jl Raya Kebayoran Lama 123 RT 001/10 Jakarta,( 021 ) 7256237,Penyedia bahan bangunan
8452. PD Ingat Terus,,Jl Gajah Mada 221-B Jakarta,( 021 ) 6309060,Penyedia bahan bangunan
8453. Toko Induk Jaya,,Jl Bekasi Tmr 159 RT 02/13 Jakarta,( 021 ) 8195009,Penyedia bahan bangunan
8454. PT Indrajaya Nikotama,,Jl Pademangan I Gg IV 2 Jakarta,( 021 ) 64717662,Penyedia bahan bangunan
8455. Indra Perus,,Jl Kb Sirih Brt Dalam I 40 Jakarta,( 021 ) 31922343,Penyedia bahan bangunan
8456. Toko Indra Agung,,Jl Letjen Suprapto 5 Jakarta,( 021 ) 4241003,Penyedia bahan bangunan
8457. PT Indosentral,,Rukan Artha Gading Niaga Bl B/17 Jakarta,( 021 ) 45850530,Penyedia bahan bangunan
8458. Indolent,,Jl Srengseng Sawah 3 Jakarta,( 021 ) 7865446,Penyedia bahan bangunan
8459. PT Indogyp Esa Jaya Abadi,,Jl Kalimantan 75 Villa Bintaro Indah Jakarta,( 021 ) 7458768,Penyedia bahan bangunan
8461. PT Indogyp Esa Jaya Abadi,,Jl Batu Ceper Raya 87 Jakarta,( 021 ) 3518146,Penyedia bahan bangunan
8462. PT Indocon Buanaperkasa,,Jl Sukadana 5 Jakarta,( 021 ) 63860859,Penyedia bahan bangunan
8463. Indocement Tunggal Prakarsa PT Tbk,,Jl Jend Sudirman Kav 70-71 Wisma Indosemen Lt 13 Jakarta,( 021 ) 2512121,Penyedia bahan bangunan
8464. Toko Indo Pratama,,Jl Percetakan Negara Raya 774 i Jakarta,( 021 ) 42877530,Penyedia bahan bangunan
8465. Toko Indo Permai Bangunan,,Jl Kembangan Slt 32 RT 001/03 Jakarta,( 021 ) 5822255,Penyedia bahan bangunan
8466. PD Indo Pelita,,Jl Krakatau Tmr Kompl Budi Indah Bl B/20 RT 001/07 Jakarta,( 021 ) 5415767,Penyedia bahan bangunan
8467. PD Indo Mas,,Jl Kesehatan Raya 1-A RT 006/08 Jakarta,( 021 ) 7364134,Penyedia bahan bangunan
